"216";"4";"83";"0";"48";NULL
"217";"4";"106";"0";"48";NULL
"222";"4";"72";"0";"50";"FABRIC : Dri-Feel polyester with moisture control<br />
"
"223";"4";"73";"0";"50";"FABRIC : Dri-Feel polyester with moisture control<br />
"
"224";"4";"83";"0";"50";NULL
"225";"4";"106";"0";"50";NULL
"226";"4";"72";"0";"51";"<p><span class=""num3""><span style=""font-family: Lucida Sans;""><span style=""font-family: Lucida Sans;""><span class=""num1"">100% Pre-shrunk cotton. </span></span></span></span><span style=""font-family: Lucida Sans;""><span style=""font-family: Lucida Sans;""><br /> </span><span style=""font-family: Lucida Sans; font-size: xx-small;""><span class=""style5"">Sizes Available: </span>Youth: <span class=""style5"">M, L</span>, Adult: <span class=""style5"">S, M, L, XL, 2XL, 3XL</span></span></span></p>"
"227";"4";"73";"0";"51";"<p><span class=""num3""><span style=""font-family: Lucida Sans;""><span style=""font-family: Lucida Sans;""><span class=""num1"">100% Pre-shrunk cotton. </span></span></span></span><span style=""font-family: Lucida Sans;""><span style=""font-family: Lucida Sans;""><br /> </span><span style=""font-family: Lucida Sans; font-size: xx-small;""><span class=""style5"">Sizes Available: </span>Youth: <span class=""style5"">M, L</span>, Adult: <span class=""style5"">S, M, L, XL, 2XL, 3XL<br /><img class=""swatch-img"" title=""A-17 | Team T- Shirt  "" src=""http://rv-seftner.com/media/swatches/basketballtshirt.gif"" alt=""A-17 | Team T- Shirt  "" /><br /></span></span></span></p>"
"228";"4";"83";"0";"51";NULL
"229";"4";"106";"0";"51";NULL
"230";"4";"72";"0";"52";"<p><span style=""color: #000000; font-family: Lucida Sans;"">2024-J</span><span style=""color: #0000ff; font-family: Lucida Sans;""><span style=""color: #000000;""> | </span><span style=""color: #006633;"">Rover Jersey </span></span><span style=""color: #000000; font-family: Lucida Sans;"">&nbsp; </span>| <span class=""style4"" style=""color: #ff0000; font-family: Lucida Sans;"">$22.00 ea. </span></p>
<ul>
<li><span style=""font-family: Lucida Sans;""><strong><span style=""color: #666666;"">FABRIC :</span></strong> 1100% Micro-Fiber Polyester that wicks moisture/perspiration from the body.</span></li>
<li><span style=""font-family: Lucida Sans;""><span style=""color: #666666;""><strong>INCLUDES :</strong></span><span style=""color: #000000;""> Front Team Name/ Logo</span> <span style=""color: #006600; font-size: xx-small;"">[ </span><span style=""font-size: xx-small;""><a href=""http://www.volleyball-uniforms.com/vblogo.html"">Click here to view logo samples</a><span style=""color: #006600;""> ]</span></span><span style=""color: #000000;""><br /> 4"" Front numbers &amp; 8"" Back numbers</span></span></li>
<li><span style=""font-family: Lucida Sans;""><strong><span style=""color: #666666;"">SIZES : </span></strong></span> YM, YL, AS, AM, AL , AXL, A2XL, A3XL, A4XL<br /> <span style=""font-family: Lucida Sans;""><span style=""color: #006600; font-size: xx-small;"">[</span><span style=""font-size: xx-small;""><a href=""http://www.volleyball-uniforms.com/size.html""> Click here to view size chart </a></span><span style=""font-size: xx-small;""><span style=""color: #006600;""> ]</span></span></span></li>
</ul>
<div align=""left""><span style=""color: #666666; font-family: Lucida Sans;""><span style=""color: #000000;"">828-SH </span></span><span style=""color: #0000ff; font-family: Lucida Sans;""><span style=""color: #000000;""> |</span> <span style=""color: #006249;"">Everton Short | </span><span class=""style4"" style=""color: #ff0000; font-family: Lucida Sans;"">$9.00 ea. </span></span></div>
<ul>
<li><span style=""font-family: Lucida Sans;""><strong><span style=""color: #666666;"">FABRIC :</span></strong>100% Micro-Fiber Polyester that wicks moisture/perspiration from the body.</span></li>
<li><span style=""font-family: Lucida Sans;""><span style=""color: #666666;""><strong>INSEAM :</strong></span> 5-inch</span></li>
<li><span style=""font-family: Lucida Sans;""><strong><span style=""color: #666666;"">SIZES : </span></strong></span>YM, YL, AS, AM, AL , AXL, A2XL, A3XL, A4XL<br /> <span style=""font-family: Lucida Sans;""><span style=""color: #006600; font-size: xx-small;"">[</span><span style=""font-size: xx-small;""><a href=""http://www.volleyball-uniforms.com/size.html""> Click here to view size chart </a></span><span style=""font-size: xx-small;""><span style=""color: #006600;""> ]</span></span></span></li>
</ul>"
"231";"4";"73";"0";"52";"<p><em>2024-J | Rover Jersey&nbsp;&nbsp; | $22.00 ea.</em><br /><br /><span style=""text-decoration: underline;""><strong>FABRIC:</strong></span> 1100% Micro-Fiber Polyester that wicks moisture/perspiration from the body.<br /><span style=""text-decoration: underline;""><strong>INCLUDES:</strong></span> Front Team Name/ Logo 4"" Front numbers &amp; 8"" Back numbers<br /><strong><span style=""text-decoration: underline;"">SIZES:</span></strong> YM, YL, AS, AM, AL , AXL, A2XL, A3XL, A4XL<br /><br /><em>828-SH | Everton Short | $9.00 ea.</em></p>
<p><strong><span style=""text-decoration: underline;"">FABRIC:</span></strong>100% Micro-Fiber Polyester that wicks moisture/perspiration from the body.<br />INSEAM : 5-inch<br />SIZES : YM, YL, AS, AM, AL , AXL, A2XL, A3XL, A4XL</p>
<p><br /><a href=""http://rv-seftner.com/sfg/index/index/formid/15/"" target=""_blank""><img src=""http://www.basketball-uniforms.com/esti.jpg"" alt="""" width=""82"" height=""30"" border=""0"" /></a></p>"
"232";"4";"83";"0";"52";NULL
"233";"4";"106";"0";"52";NULL
"234";"4";"72";"0";"53";"3003 | Kansas Jersey
Six-button front spaced for easier printing. The youth has five buttons.
Tail bottom and sleeves are finished with double-needle hem. "
"235";"4";"73";"0";"53";"Minimum 10+ (Below 10 units: Add $25.00 surcharge)"
"236";"4";"83";"0";"53";NULL
"237";"4";"106";"0";"53";NULL
"238";"4";"72";"0";"54";"3004 | Michigan Jersey

Six-button front spaced for easier printing.
Youth has five buttons. Fishtail bottom and sleeves are finished with
Double-needle hem. "
"239";"4";"73";"0";"54";"Minimum 10+ (Below 10 units: Add $25.00 surcharge)"
"240";"4";"83";"0";"54";NULL
"241";"4";"106";"0";"54";NULL
"242";"4";"72";"0";"55";"3017 | Georgia Jersey

Six-button front spaced for easier printing. The youth has five buttons. Piping around neck, down front, and
around the sleeve opening. "
