"194";"3";"1";"2";"75.9500";"75.9500";"75.9500";"75.9500";NULL;NULL
"199";"0";"1";"2";"39.9500";"35.9500";"35.9500";"35.9500";NULL;NULL
"199";"1";"1";"2";"39.9500";"35.9500";"35.9500";"35.9500";NULL;NULL
"199";"2";"1";"2";"39.9500";"35.9500";"35.9500";"35.9500";NULL;NULL
"199";"3";"1";"2";"39.9500";"35.9500";"35.9500";"35.9500";NULL;NULL
"205";"0";"1";"2";"22.9500";"22.9500";"22.9500";"22.9500";NULL;NULL
"205";"1";"1";"2";"22.9500";"22.9500";"22.9500";"22.9500";NULL;NULL
"205";"2";"1";"2";"22.9500";"22.9500";"22.9500";"22.9500";NULL;NULL
"205";"3";"1";"2";"22.9500";"22.9500";"22.9500";"22.9500";NULL;NULL
"207";"0";"1";"2";"42.9500";"42.9500";"42.9500";"42.9500";NULL;NULL
"207";"1";"1";"2";"42.9500";"42.9500";"42.9500";"42.9500";NULL;NULL
"207";"2";"1";"2";"42.9500";"42.9500";"42.9500";"42.9500";NULL;NULL
"207";"3";"1";"2";"42.9500";"42.9500";"42.9500";"42.9500";NULL;NULL
"208";"0";"1";"2";"42.9500";"42.9500";"42.9500";"42.9500";NULL;NULL
"208";"1";"1";"2";"42.9500";"42.9500";"42.9500";"42.9500";NULL;NULL
"208";"2";"1";"2";"42.9500";"42.9500";"42.9500";"42.9500";NULL;NULL
"208";"3";"1";"2";"42.9500";"42.9500";"42.9500";"42.9500";NULL;NULL
"209";"0";"1";"2";"18.9500";"18.9500";"18.9500";"18.9500";NULL;NULL
"209";"1";"1";"2";"18.9500";"18.9500";"18.9500";"18.9500";NULL;NULL
"209";"2";"1";"2";"18.9500";"18.9500";"18.9500";"18.9500";NULL;NULL
"209";"3";"1";"2";"18.9500";"18.9500";"18.9500";"18.9500";NULL;NULL
"211";"0";"1";"2";"42.9500";"42.9500";"42.9500";"42.9500";NULL;NULL
"211";"1";"1";"2";"42.9500";"42.9500";"42.9500";"42.9500";NULL;NULL
"211";"2";"1";"2";"42.9500";"42.9500";"42.9500";"42.9500";NULL;NULL
"211";"3";"1";"2";"42.9500";"42.9500";"42.9500";"42.9500";NULL;NULL
"212";"0";"1";"2";"32.4500";"32.4500";"32.4500";"32.4500";NULL;NULL
"212";"1";"1";"2";"32.4500";"32.4500";"32.4500";"32.4500";NULL;NULL
"212";"2";"1";"2";"32.4500";"32.4500";"32.4500";"32.4500";NULL;NULL
"212";"3";"1";"2";"32.4500";"32.4500";"32.4500";"32.4500";NULL;NULL
"213";"0";"1";"2";"32.4500";"32.4500";"32.4500";"32.4500";NULL;NULL
"213";"1";"1";"2";"32.4500";"32.4500";"32.4500";"32.4500";NULL;NULL
"213";"2";"1";"2";"32.4500";"32.4500";"32.4500";"32.4500";NULL;NULL
"213";"3";"1";"2";"32.4500";"32.4500";"32.4500";"32.4500";NULL;NULL
"214";"0";"1";"2";"32.4500";"32.4500";"32.4500";"32.4500";NULL;NULL
"214";"1";"1";"2";"32.4500";"32.4500";"32.4500";"32.4500";NULL;NULL
"214";"2";"1";"2";"32.4500";"32.4500";"32.4500";"32.4500";NULL;NULL
"214";"3";"1";"2";"32.4500";"32.4500";"32.4500";"32.4500";NULL;NULL
"215";"0";"1";"2";"42.9500";"42.9500";"42.9500";"42.9500";NULL;NULL
"215";"1";"1";"2";"42.9500";"42.9500";"42.9500";"42.9500";NULL;NULL
"215";"2";"1";"2";"42.9500";"42.9500";"42.9500";"42.9500";NULL;NULL
"215";"3";"1";"2";"42.9500";"42.9500";"42.9500";"42.9500";NULL;NULL
"216";"0";"1";"2";"42.9500";"42.9500";"42.9500";"42.9500";NULL;NULL
"216";"1";"1";"2";"42.9500";"42.9500";"42.9500";"42.9500";NULL;NULL
"216";"2";"1";"2";"42.9500";"42.9500";"42.9500";"42.9500";NULL;NULL
"216";"3";"1";"2";"42.9500";"42.9500";"42.9500";"42.9500";NULL;NULL
"217";"0";"1";"2";"42.9500";"42.9500";"42.9500";"42.9500";NULL;NULL
"217";"1";"1";"2";"42.9500";"42.9500";"42.9500";"42.9500";NULL;NULL
"217";"2";"1";"2";"42.9500";"42.9500";"42.9500";"42.9500";NULL;NULL
"217";"3";"1";"2";"42.9500";"42.9500";"42.9500";"42.9500";NULL;NULL
"223";"0";"1";"2";"14.9500";"14.9500";"14.9500";"14.9500";NULL;NULL
"223";"1";"1";"2";"14.9500";"14.9500";"14.9500";"14.9500";NULL;NULL
"223";"2";"1";"2";"14.9500";"14.9500";"14.9500";"14.9500";NULL;NULL
"223";"3";"1";"2";"14.9500";"14.9500";"14.9500";"14.9500";NULL;NULL
"226";"0";"1";"2";"21.9500";"21.9500";"21.9500";"21.9500";NULL;NULL
"226";"1";"1";"2";"21.9500";"21.9500";"21.9500";"21.9500";NULL;NULL
"226";"2";"1";"2";"21.9500";"21.9500";"21.9500";"21.9500";NULL;NULL
"226";"3";"1";"2";"21.9500";"21.9500";"21.9500";"21.9500";NULL;NULL
"227";"0";"1";"2";"16.9500";"16.9500";"16.9500";"16.9500";NULL;NULL
"227";"1";"1";"2";"16.9500";"16.9500";"16.9500";"16.9500";NULL;NULL
"227";"2";"1";"2";"16.9500";"16.9500";"16.9500";"16.9500";NULL;NULL
"227";"3";"1";"2";"16.9500";"16.9500";"16.9500";"16.9500";NULL;NULL
"230";"0";"1";"2";"40.0000";"40.0000";"40.0000";"40.0000";NULL;NULL
"230";"1";"1";"2";"40.0000";"40.0000";"40.0000";"40.0000";NULL;NULL
"230";"2";"1";"2";"40.0000";"40.0000";"40.0000";"40.0000";NULL;NULL
"230";"3";"1";"2";"40.0000";"40.0000";"40.0000";"40.0000";NULL;NULL
"231";"0";"1";"2";"22.9500";"22.9500";"22.9500";"22.9500";NULL;NULL
"231";"1";"1";"2";"22.9500";"22.9500";"22.9500";"22.9500";NULL;NULL
"231";"2";"1";"2";"22.9500";"22.9500";"22.9500";"22.9500";NULL;NULL
"231";"3";"1";"2";"22.9500";"22.9500";"22.9500";"22.9500";NULL;NULL
"233";"0";"1";"2";"26.0000";"26.0000";"26.0000";"26.0000";NULL;NULL
"233";"1";"1";"2";"26.0000";"26.0000";"26.0000";"26.0000";NULL;NULL
"233";"2";"1";"2";"26.0000";"26.0000";"26.0000";"26.0000";NULL;NULL
"233";"3";"1";"2";"26.0000";"26.0000";"26.0000";"26.0000";NULL;NULL
"234";"0";"1";"2";"24.9500";"24.9500";"24.9500";"24.9500";NULL;NULL
"234";"1";"1";"2";"24.9500";"24.9500";"24.9500";"24.9500";NULL;NULL
"234";"2";"1";"2";"24.9500";"24.9500";"24.9500";"24.9500";NULL;NULL
"234";"3";"1";"2";"24.9500";"24.9500";"24.9500";"24.9500";NULL;NULL
"235";"0";"1";"2";"22.9500";"22.9500";"22.9500";"22.9500";NULL;NULL
"235";"1";"1";"2";"22.9500";"22.9500";"22.9500";"22.9500";NULL;NULL
"235";"2";"1";"2";"22.9500";"22.9500";"22.9500";"22.9500";NULL;NULL
"235";"3";"1";"2";"22.9500";"22.9500";"22.9500";"22.9500";NULL;NULL
"236";"0";"1";"2";"26.9500";"26.9500";"26.9500";"26.9500";NULL;NULL
"236";"1";"1";"2";"26.9500";"26.9500";"26.9500";"26.9500";NULL;NULL
"236";"2";"1";"2";"26.9500";"26.9500";"26.9500";"26.9500";NULL;NULL
"236";"3";"1";"2";"26.9500";"26.9500";"26.9500";"26.9500";NULL;NULL
"238";"0";"1";"2";"13.9500";"13.9500";"13.9500";"13.9500";NULL;NULL
"238";"1";"1";"2";"13.9500";"13.9500";"13.9500";"13.9500";NULL;NULL
