"904";"4";"78";"0";"144";NULL
"905";"4";"104";"0";"144";NULL
"906";"4";"105";"0";"144";NULL
"913";"4";"93";"0";"146";NULL
"914";"4";"94";"0";"146";NULL
"915";"4";"77";"0";"146";NULL
"916";"4";"78";"0";"146";NULL
"917";"4";"104";"0";"146";NULL
"918";"4";"105";"0";"146";NULL
"919";"4";"93";"0";"147";NULL
"920";"4";"94";"0";"147";NULL
"921";"4";"77";"0";"147";NULL
"922";"4";"78";"0";"147";NULL
"923";"4";"104";"0";"147";NULL
"924";"4";"105";"0";"147";NULL
"925";"4";"93";"0";"148";NULL
"926";"4";"94";"0";"148";NULL
"927";"4";"77";"0";"148";NULL
"928";"4";"78";"0";"148";NULL
"929";"4";"104";"0";"148";NULL
"930";"4";"105";"0";"148";NULL
"931";"4";"93";"0";"149";NULL
"932";"4";"94";"0";"149";NULL
"933";"4";"77";"0";"149";NULL
"934";"4";"78";"0";"149";NULL
"935";"4";"104";"0";"149";NULL
"936";"4";"105";"0";"149";NULL
"937";"4";"93";"0";"150";NULL
"938";"4";"94";"0";"150";NULL
"939";"4";"77";"0";"150";NULL
"940";"4";"78";"0";"150";NULL
"941";"4";"104";"0";"150";NULL
"942";"4";"105";"0";"150";NULL
"943";"4";"93";"0";"151";NULL
"944";"4";"94";"0";"151";NULL
"945";"4";"77";"0";"151";NULL
"946";"4";"78";"0";"151";NULL
"947";"4";"104";"0";"151";NULL
"948";"4";"105";"0";"151";NULL
"949";"4";"93";"0";"152";NULL
"950";"4";"94";"0";"152";NULL
"951";"4";"77";"0";"152";NULL
"952";"4";"78";"0";"152";NULL
"953";"4";"104";"0";"152";NULL
"954";"4";"105";"0";"152";NULL
"955";"4";"93";"0";"153";NULL
"956";"4";"94";"0";"153";NULL
"957";"4";"77";"0";"153";NULL
"958";"4";"78";"0";"153";NULL
"959";"4";"104";"0";"153";NULL
"960";"4";"105";"0";"153";NULL
"961";"4";"93";"0";"154";NULL
"962";"4";"94";"0";"154";NULL
"963";"4";"77";"0";"154";NULL
"964";"4";"78";"0";"154";NULL
"965";"4";"104";"0";"154";NULL
"966";"4";"105";"0";"154";NULL
"967";"4";"93";"0";"155";NULL
"968";"4";"94";"0";"155";NULL
"969";"4";"77";"0";"155";NULL
"970";"4";"78";"0";"155";NULL
"971";"4";"104";"0";"155";NULL
"972";"4";"105";"0";"155";NULL
"973";"4";"93";"0";"156";NULL
"974";"4";"94";"0";"156";NULL
"975";"4";"77";"0";"156";NULL
"976";"4";"78";"0";"156";NULL
"977";"4";"104";"0";"156";NULL
"978";"4";"105";"0";"156";NULL
"979";"4";"93";"0";"157";NULL
"980";"4";"94";"0";"157";NULL
"981";"4";"77";"0";"157";NULL
"982";"4";"78";"0";"157";NULL
"983";"4";"104";"0";"157";NULL
"984";"4";"105";"0";"157";NULL
"985";"4";"93";"0";"158";NULL
"986";"4";"94";"0";"158";NULL
"987";"4";"77";"0";"158";NULL
"988";"4";"78";"0";"158";NULL
"989";"4";"104";"0";"158";NULL
"990";"4";"105";"0";"158";NULL
"991";"4";"93";"0";"159";NULL
"992";"4";"94";"0";"159";NULL
"993";"4";"77";"0";"159";NULL
"994";"4";"78";"0";"159";NULL
"995";"4";"104";"0";"159";NULL
"996";"4";"105";"0";"159";NULL
"997";"4";"93";"0";"160";NULL
"998";"4";"94";"0";"160";NULL
"999";"4";"77";"0";"160";NULL
"1000";"4";"78";"0";"160";NULL
"1001";"4";"104";"0";"160";NULL
"1002";"4";"105";"0";"160";NULL
"1003";"4";"93";"0";"161";NULL
"1004";"4";"94";"0";"161";NULL
"1005";"4";"77";"0";"161";NULL
"1006";"4";"78";"0";"161";NULL
"1007";"4";"104";"0";"161";NULL
"1008";"4";"105";"0";"161";NULL
"1009";"4";"93";"0";"162";NULL
"1010";"4";"94";"0";"162";NULL
"1011";"4";"77";"0";"162";NULL
"1012";"4";"78";"0";"162";NULL
"1013";"4";"104";"0";"162";NULL
"1014";"4";"105";"0";"162";NULL
"1015";"4";"93";"0";"163";NULL
"1016";"4";"94";"0";"163";NULL
"1017";"4";"77";"0";"163";NULL
"1018";"4";"78";"0";"163";NULL
"1019";"4";"104";"0";"163";NULL
"1020";"4";"105";"0";"163";NULL
"1021";"4";"93";"0";"164";NULL
"1022";"4";"94";"0";"164";NULL
"1023";"4";"77";"0";"164";NULL
"1024";"4";"78";"0";"164";NULL
"1025";"4";"104";"0";"164";NULL
"1026";"4";"105";"0";"164";NULL
"1027";"4";"93";"0";"165";NULL
"1028";"4";"94";"0";"165";NULL
"1029";"4";"77";"0";"165";NULL
"1030";"4";"78";"0";"165";NULL
"1031";"4";"104";"0";"165";NULL
"1032";"4";"105";"0";"165";NULL
"1033";"4";"93";"0";"166";NULL
